,,,,,,,,,,,,Język polski,,,,,Matematyka,,,,,Język angielski,,,,,Język francuski,,,,,Język hiszpański,,,,,Język niemiecki,,,,,Język rosyjski,,,,
ID OKE,województwo - nazwa,powiat - nazwa,Gmina - nazwa,Typ gminy,Kod teryt gminy,RSPO,"rodzaj placówki
",czy publiczna,Nazwa szkoły,Miejscowość,Ulica nr,"liczba
zdających","wynik
średni (%)",odchylenie standardowe (%),mediana (%),modalna (%),"liczba
zdających","wynik
średni (%)",odchylenie standardowe (%),mediana (%),modalna (%),"liczba
zdających","wynik
średni (%)",odchylenie standardowe (%),mediana (%),modalna (%),"liczba
zdających","wynik
średni (%)",odchylenie standardowe (%),mediana (%),modalna (%),"liczba
zdających","wynik
średni (%)",odchylenie standardowe (%),mediana (%),modalna (%),"liczba
zdających","wynik
średni (%)",odchylenie standardowe (%),mediana (%),modalna (%),"liczba
zdających","wynik
średni (%)",odchylenie standardowe (%),mediana (%),modalna (%)
6,Wielkopolskie,poznański,Kostrzyn,Miasto,3021084,262553,dla młodzieży,Tak,SZKOŁA PODSTAWOWA NR 2 IM. RADY EUROPY W KOSTRZYNIE,Kostrzyn,ul. Powstańców Wlkp. 28a,15,52,15,51,51,15,34,24,28,16,13,64,26,71,71,,,,,,,,,,,2,,,,,,,,,
6,Wielkopolskie,poznański,Kostrzyn,Obszar wiejski,3021085,106331,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM. ARKADEGO FIEDLERA W GUŁTOWACH,Gułtowy,ul. Średzka 8,19,64,14,60,53,19,48,27,36,36,19,62,29,62,29,,,,,,,,,,,,,,,,,,,,
6,Wielkopolskie,poznański,Kostrzyn,Obszar wiejski,3021085,106362,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM. JANA BRZECHWY W BRZEŹNIE,Brzeźno,ul. Długa 5,7,,,,,7,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,
6,Wielkopolskie,poznański,Kostrzyn,Obszar wiejski,3021085,106428,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM. WINCENTEGO WITOSA W CZERLEJNIE,Czerlejno,ul. Kostrzyńska 4,12,58,20,59,,12,51,30,48,20,12,56,33,54,96,,,,,,,,,,,,,,,,,,,,
6,Wielkopolskie,poznański,Kostrzyn,Obszar wiejski,3021085,106432,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM. PAULINY I AUGUSTA WILKOŃSKICH W SIEKIERKACH WIELKICH,Siekierki Wielkie,ul. Stanisława Karalusa 1,23,59,16,62,62,23,39,20,28,28,23,69,28,76,98,,,,,,,,,,,,,,,,,,,,
6,Wielkopolskie,poznański,Kostrzyn,Obszar wiejski,3021085,106433,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM.MIKOŁAJA KOPERNIKA W IWNIE,Iwno,ul. Szkolna 11,15,52,11,51,49,15,25,10,24,24,8,,,,,,,,,,,,,,,7,,,,,,,,,
6,Wielkopolskie,poznański,Kórnik,Miasto,3021094,70077,dla młodzieży,Tak,SZKOŁA PODSTAWOWA NR 2 IM. TEOFILI Z DZIAŁYŃSKICH SZOŁDRSKIEJ-POTULICKIEJ W KÓRNIKU,Kórnik,ul. Armii Krajowej 11,47,59,18,62,62,47,44,25,36,36,47,67,29,78,100,,,,,,,,,,,,,,,,,,,,
6,Wielkopolskie,poznański,Kórnik,Miasto,3021094,70079,dla młodzieży,Tak,SZKOŁA PODSTAWOWA NR 1 IM. TYTUSA DZIAŁYŃSKIEGO W KÓRNIKU,Kórnik,ul. Dworcowa 11,95,55,15,58,62,95,48,25,44,32,94,72,26,80,100,,,,,,,,,,,1,,,,,,,,,
6,Wielkopolskie,poznański,Kórnik,Obszar wiejski,3021095,70064,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM. JANA PAWŁA II W SZCZODRZYKOWIE,Szczodrzykowo,ul. Ogrodowa 21,55,61,19,62,56,55,50,28,48,28,56,67,31,79,100,,,,,,,,,,,,,,,,,,,,
6,Wielkopolskie,poznański,Kórnik,Obszar wiejski,3021095,70070,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM. JANA WÓJKIEWICZA W RADZEWIE,Radzewo,ul. Dworzyskowa 3,21,62,14,58,78,21,49,30,36,36,21,64,29,75,33,,,,,,,,,,,,,,,,,,,,
6,Wielkopolskie,poznański,Kórnik,Obszar wiejski,3021095,127841,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM. SPRAWIEDLIWYCH WŚRÓD NARODÓW ŚWIATA W KAMIONKACH,Kamionki,ul. Mieczewska 36,81,57,16,60,64,81,54,28,60,24,81,70,26,76,98,,,,,,,,,,,1,,,,,,,,,
6,Wielkopolskie,poznański,Luboń,Gmina miejska,3021011,26315,dla młodzieży,Tak,SZKOŁA PODSTAWOWA NR 1 W LUBONIU,Luboń,ul. Józefa Poniatowskiego 16,82,62,14,63,62,82,52,26,50,48,76,73,27,84,98,,,,,,,,,,,6,,,,,,,,,
6,Wielkopolskie,poznański,Luboń,Gmina miejska,3021011,26344,dla młodzieży,Tak,SZKOŁA PODSTAWOWA NR 2 IM.AUGUSTA HR.CIESZKOWSKIEGO W LUBONIU,Luboń,ul. Żabikowska 40,114,58,18,61,67,114,44,26,38,20,113,75,26,85,98,,,,,,,,,,,1,,,,,,,,,
6,Wielkopolskie,poznański,Luboń,Gmina miejska,3021011,26388,dla młodzieży,Tak,SZKOŁA PODSTAWOWA NR 3 Z ODDZIAŁAMI DWUJĘZYCZNYMI,Luboń,ul. Jana Henryka Dąbrowskiego 2a,67,65,16,67,58,67,52,27,56,24,66,78,29,95,98,,,,,,,,,,,1,,,,,,,,,
6,Wielkopolskie,poznański,Luboń,Gmina miejska,3021011,26448,dla młodzieży,Tak,SZKOŁA PODSTAWOWA NR 4 IM. PROF ADAMA WODZICZKI,Luboń,ul. 1 Maja 10,48,52,17,56,58,48,44,21,44,68,48,65,26,69,95,,,,,,,,,,,1,,,,,,,,,
6,Wielkopolskie,poznański,Luboń,Gmina miejska,3021011,128236,dla młodzieży,Nie,SZKOŁA PODSTAWOWA IM.ŚW.FILIPA NERI,Luboń,ul. Armii Poznań 27,10,81,10,82,82,10,77,16,78,92,8,,,,,,,,,,2,,,,,,,,,,,,,,
6,Wielkopolskie,poznański,Luboń,Gmina miejska,3021011,196415,dla młodzieży,Tak,SZKOŁA PODSTAWOWA NR 5 IM. ŚW. JANA PAWŁA II,Luboń,ul. Hugona Kołłątaja 1,26,67,11,68,71,26,57,22,56,40,26,84,18,92,91,,,,,,,,,,,,,,,,,,,,
6,Wielkopolskie,poznański,Mosina,Miasto,3021104,75013,dla młodzieży,Tak,SZKOŁA PODSTAWOWA NR 1 W MOSINIE,Mosina,ul. Szkolna 1,62,59,13,60,62,62,50,23,50,28,62,65,30,68,100,,,,,,,,,,,,,,,,,,,,
6,Wielkopolskie,poznański,Mosina,Miasto,3021104,80719,dla młodzieży,Tak,SZKOŁA PODSTAWOWA NR 2 W MOSINIE,Mosina,ul. Sowiniecka 75,53,57,19,58,62,53,50,27,48,36,54,73,24,83,100,,,,,,,,,,,,,,,,,,,,
6,Wielkopolskie,poznański,Mosina,Obszar wiejski,3021105,70903,dla młodzieży,Tak,"SZKOŁA PODSTAWOWA ""POD LIPAMI"" W KROSINKU",Krosinko,ul. Wiejska 43,19,48,15,53,53,19,43,19,36,32,19,58,25,56,,,,,,,,,,,,,,,,,,,,,
6,Wielkopolskie,poznański,Mosina,Obszar wiejski,3021105,74988,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM.KAWALERÓW ORDERU UŚMIECHU W DASZEWICACH,Daszewice,ul. Szkolna 16,29,68,16,69,76,29,52,22,44,28,29,78,25,89,98,,,,,,,,,,,,,,,,,,,,
6,Wielkopolskie,poznański,Mosina,Obszar wiejski,3021105,74991,dla młodzieży,Tak,SZKOŁA PODSTAWOWA W PECNEJ,Pecna,ul. Szkolna 19,22,57,12,55,73,22,43,21,40,28,22,64,23,69,78,,,,,,,,,,,,,,,,,,,,
6,Wielkopolskie,poznański,Mosina,Obszar wiejski,3021105,74994,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM.ARKADEGO FIEDLERA W CZAPURACH,Czapury,ul. Poznańska 78,19,54,13,53,56,19,37,22,40,40,19,60,24,58,58,,,,,,,,,,,,,,,,,,,,
6,Wielkopolskie,poznański,Mosina,Obszar wiejski,3021105,80722,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM. 15.PUŁKU UŁANÓW POZNAŃSKICH W KROŚNIE,Krosno,ul. Główna 43,66,55,18,58,56,66,45,21,44,48,66,60,27,56,49,,,,,,,,,,,,,,,,,,,,
6,Wielkopolskie,poznański,Mosina,Obszar wiejski,3021105,81386,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM.PREZYDENTA RP EDWARDA RACZYŃSKIEGO W ROGALINIE,Rogalin,ul. Poznańska 8,16,59,19,59,78,16,55,29,58,48,16,78,24,86,87,,,,,,,,,,,,,,,,,,,,
6,Wielkopolskie,poznański,Mosina,Obszar wiejski,3021105,81393,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM. ADAMA WODZICZKI W ROGALINKU,Rogalinek,ul. Poznańska 19,19,69,16,67,67,19,57,22,56,52,19,71,27,75,98,,,,,,,,,,,,,,,,,,,,
6,Wielkopolskie,poznański,Mosina,Obszar wiejski,3021105,275178,dla młodzieży,Nie,NIEPUBLICZNA SZKOŁA PODSTAWOWA GROMADA,Dymaczewo Stare,ul. Szkolna 4,6,,,,,6,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,
6,Wielkopolskie,poznański,Murowana Goślina,Miasto,3021114,80010,dla młodzieży,Tak,SZKOŁA PODSTAWOWA NR 1 IM. KAROLA MARCINKOWSKIEGO W MUROWANEJ GOŚLINIE,Murowana Goślina,ul. Mściszewska 10,46,60,21,60,60,46,43,26,36,20,46,66,31,78,98,,,,,,,,,,,,,,,,,,,,
6,Wielkopolskie,poznański,Murowana Goślina,Miasto,3021114,80018,dla młodzieży,Tak,SZKOŁA PODSTAWOWA NR 2 IM. HENRYKA SIENKIEWICZA W MUROWANEJ GOSLINIE,Murowana Goślina,ul. Gen. T. Kutrzeby 3,93,56,18,58,53,93,48,24,44,36,93,69,28,82,98,,,,,,,,,,,,,,,,,,,,
6,Wielkopolskie,poznański,Murowana Goślina,Obszar wiejski,3021115,80020,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM. POWSTAŃCÓW WIELKOPOLSKICH W DŁUGIEJ GOŚLINIE,Długa Goślina,22,9,,,,,9,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,
6,Wielkopolskie,poznański,Murowana Goślina,Obszar wiejski,3021115,80717,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM. LEONA MASIAKOWSKIEGO W BIAŁĘŻYNIE,Białężyn,11A,11,53,14,58,42,11,42,16,44,24,6,,,,,,,,,,,,,,,5,,,,,,,,,
6,Wielkopolskie,poznański,Murowana Goślina,Obszar wiejski,3021115,128416,dla młodzieży,Tak,SZKOŁA PODSTAWOWA W ŁOPUCHOWIE,Łopuchowo,15,13,47,15,49,62,13,27,15,24,16,13,50,24,40,40,,,,,,,,,,,,,,,,,,,,
6,Wielkopolskie,poznański,Pobiedziska,Miasto,3021124,59645,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM. KAZIMIERZA ODNOWICIELA W POBIEDZISKACH,Pobiedziska,ul. Kostrzyńska 23,94,57,20,58,76,94,44,23,40,20,95,69,27,73,100,,,,,,,,,,,,,,,,,,,,
6,Wielkopolskie,poznański,Pobiedziska,Miasto,3021124,110419,dla młodzieży,Tak,SZKOŁA PODSTAWOWA W ZESPOLE IM. KONSTYTUCJI 3 MAJA W POBIEDZISKACH LETNISKU,Pobiedziska,ul. Gajowa 22,22,66,16,68,56,22,57,27,58,60,22,75,24,81,91,,,,,,,,,,,,,,,,,,,,
6,Wielkopolskie,poznański,Pobiedziska,Obszar wiejski,3021125,34540,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM. PROF. J. KOSTRZEWSKIEGO W WĘGLEWIE,Węglewo,16,9,,,,,9,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,
6,Wielkopolskie,poznański,Pobiedziska,Obszar wiejski,3021125,59650,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM. KRÓLOWEJ JADWIGI W JERZYKOWIE,Jerzykowo,ul. Spokojna 3,44,64,18,66,73,44,58,26,54,52,43,71,30,87,87,,,,,,,,,,,1,,,,,,,,,
6,Wielkopolskie,poznański,Pobiedziska,Obszar wiejski,3021125,59656,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM. MAKSYMILIANA JACKOWSKIEGO WE WRONCZYNIE,Wronczyn,1a,12,55,16,57,58,12,41,19,36,20,12,54,30,49,20,,,,,,,,,,,,,,,,,,,,
6,Wielkopolskie,poznański,Pobiedziska,Obszar wiejski,3021125,59657,dla młodzieży,Tak,SZKOŁA PODSTAWOWA W BISKUPICACH,Biskupice,ul. Szkolna 2,34,54,21,59,64,34,51,27,52,28,34,72,34,95,100,,,,,,,,,,,,,,,,,,,,
6,Wielkopolskie,poznański,Puszczykowo,Gmina miejska,3021021,51937,dla młodzieży,Tak,SZKOŁA PODSTAWOWA NR 1 IM. ADAMA MICKIEWICZA,Puszczykowo,ul. Wysoka 1,41,51,17,56,58,41,44,25,40,16,40,69,28,73,96,,,,,,,,,,,1,,,,,,,,,
6,Wielkopolskie,poznański,Puszczykowo,Gmina miejska,3021021,51946,dla młodzieży,Tak,SZKOŁA PODSTAWOWA NR 2 IM. POWSTAŃCÓW WIELKOPOLSKICH,Puszczykowo,ul. Jana Kasprowicza 1,57,52,17,53,49,57,52,26,52,52,57,70,28,80,95,,,,,,,,,,,,,,,,,,,,
6,Wielkopolskie,poznański,Rokietnica,Gmina wiejska,3021132,16750,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM. JANA BRZECHWY W ROKIETNICY,Rokietnica,ul. Szkolna 3c,134,59,17,60,67,134,46,25,44,24,134,71,29,84,100,,,,,,,,,,,,,,,,,,,,
6,Wielkopolskie,poznański,Rokietnica,Gmina wiejska,3021132,274547,dla młodzieży,Tak,SZKOŁA PODSTAWOWA W CEREKWICY,Cerekwica,ul. Przybrodzka 1,24,70,18,76,76,24,54,24,50,32,24,75,23,78,78,,,,,,,,,,,,,,,,,,,,
6,Wielkopolskie,poznański,Rokietnica,Gmina wiejska,3021132,274549,dla młodzieży,Tak,SZKOŁA PODSTAWOWA W NAPACHANIU,Napachanie,ul. Poznańska 26,16,57,12,60,38,16,53,23,56,56,16,87,24,96,98,,,,,,,,,,,,,,,,,,,,
6,Wielkopolskie,poznański,Stęszew,Miasto,3021144,4384,dla młodzieży,Tak,SZKOŁA PODSTAWOWA W STĘSZEWIE,Stęszew,ul. Poznańska 25,87,56,18,60,49,87,45,25,40,20,85,59,28,55,24,,,,,,,,,,,1,,,,,3,,,,
6,Wielkopolskie,poznański,Stęszew,Obszar wiejski,3021145,30660,dla młodzieży,Tak,ZESPÓŁ SZKOLNO - PRZEDSZKOLNY W MODRZU - SZKOŁA PODSTAWOWA,Modrze,ul. Tadeusza Kościuszki 14,10,49,22,49,58,10,35,15,36,28,10,30,22,25,25,,,,,,,,,,,,,,,,,,,,
6,Wielkopolskie,poznański,Stęszew,Obszar wiejski,3021145,34624,dla młodzieży,Tak,ZESPÓŁ SZKOLNO - PRZEDSZKOLNY W STRYKOWIE - SZKOŁA PODSTAWOWA IM. JANUSZA KORCZAKA,Strykowo,ul. Bukowska 2,15,60,10,60,60,15,49,13,44,40,15,70,22,75,85,,,,,,,,,,,,,,,,,,,,
6,Wielkopolskie,poznański,Stęszew,Obszar wiejski,3021145,34711,dla młodzieży,Tak,ZESPÓŁ SZKOLNO - PRZEDSZKOLNY W JEZIORKACH - SZKOŁA PODSTAWOWA,Jeziorki,ul. Pocztowa 12,20,57,18,57,47,20,51,25,50,20,20,56,26,60,55,,,,,,,,,,,,,,,,,,,,
6,Wielkopolskie,poznański,Suchy Las,Gmina wiejska,3021152,15701,dla młodzieży,Tak,SZKOŁA PODSTAWOWA NR 1 IM. WOJCIECHA BOGUSŁAWSKIEGO,Suchy Las,ul. Szkolna 15,127,68,15,69,69,127,61,25,64,68,127,84,20,93,98,,,,,,,,,,,,,,,,,,,,
6,Wielkopolskie,poznański,Suchy Las,Gmina wiejska,3021152,28227,dla młodzieży,Nie,PRYWATNA SZKOŁA PODSTAWOWA NR 1 W BIEDRUSKU,Biedrusko,ul. 7 Pułku Strzelców Konnych 35,13,69,11,64,82,13,65,20,60,60,13,89,10,91,84,,,,,,,,,,,,,,,,,,,,
6,Wielkopolskie,poznański,Suchy Las,Gmina wiejska,3021152,48631,dla młodzieży,Tak,SZKOŁA PODSTAWOWA W ZESPOLE SZKÓL IM. O. MARIANA ŻELAZKA W CHLUDOWIE,Chludowo,ul. Szkolna 3,29,54,17,58,69,29,42,22,36,36,27,63,26,60,45,,,,,,,,,,,2,,,,,,,,,
6,Wielkopolskie,poznański,Suchy Las,Gmina wiejska,3021152,48774,dla młodzieży,Tak,SZKOŁA PODSTAWOWA W ZESPOLE SZKÓŁ IM. 7 PUŁKU STRZELCÓW KONNYCH WLKP. W BIEDRUSKI,Biedrusko,ul. Wojskowa 5,29,61,17,60,78,29,43,27,32,20,30,63,28,66,95,,,,,,,,,,,,,,,,,,,,
6,Wielkopolskie,poznański,Suchy Las,Gmina wiejska,3021152,262281,dla młodzieży,Tak,SZKOŁA PODSTAWOWA NR 2 IM. JANA PAWŁA II,Suchy Las,ul. Poziomkowa 11,38,72,17,78,78,38,62,26,72,76,38,78,28,94,100,,,,,,,,,,,,,,,,,,,,
6,Wielkopolskie,poznański,Swarzędz,Miasto,3021164,60883,dla młodzieży,Tak,SZKOŁA PODSTAWOWA NR 1 IM.STANISŁAWA STASZICA W SWARZĘDZU,Swarzędz,ul. Zamkowa 20,58,57,22,58,58,58,36,20,34,20,57,61,27,60,87,,,,,,,,,,,4,,,,,,,,,
6,Wielkopolskie,poznański,Swarzędz,Miasto,3021164,62606,dla młodzieży,Tak,SZKOŁA PODSTAWOWA NR 5 IM.PROF.ADAMA WODZICZKI W SWARZĘDZU,Swarzędz,os. Macieja Mielżyńskiego 3a,76,63,13,64,71,76,53,24,50,48,80,76,27,88,100,,,,,,,,,,,,,,,,,,,,
6,Wielkopolskie,poznański,Swarzędz,Miasto,3021164,83665,dla młodzieży,Tak,SZKOŁA PODSTAWOWA NR 4 IM. JANA BRZECHWY W SWARZĘDZU,Swarzędz,os. Kościuszkowców 4,55,59,19,64,73,55,54,25,52,24,58,67,30,78,98,,,,,,,,,,,,,,,,,,,,
6,Wielkopolskie,poznański,Swarzędz,Miasto,3021164,262627,dla młodzieży,Tak,SZKOŁA PODSTAWOWA NR 3 IM. POLSKICH NOBLISTÓW W SWARZĘDZU,Swarzędz,os. Czwartaków 1,46,62,17,62,62,46,46,24,44,24,45,69,25,76,78,,,,,,,,,,,1,,,,,,,,,
6,Wielkopolskie,poznański,Swarzędz,Miasto,3021164,262633,dla młodzieży,Tak,SZKOŁA PODSTAWOWA NR 2 IM. KRÓLOWEJ JADWIGI W SWARZĘDZU,Swarzędz,ul. Polna 21,36,51,22,57,64,36,34,21,32,20,36,58,28,65,27,,,,,,,,,,,,,,,,,,,,
6,Wielkopolskie,poznański,Swarzędz,Miasto,3021164,263451,dla młodzieży,Nie,SZKOŁA PODSTAWOWA Z ODDZIAŁAMI DWUJĘZYCZNYMI FUNDACJI EKOS W SWARZĘDZU,Swarzędz,ul. Stanisława Kwaśniewskiego 2,11,68,15,73,73,11,85,17,92,96,11,97,4,98,100,,,,,,,,,,,,,,,,,,,,
6,Wielkopolskie,poznański,Swarzędz,Obszar wiejski,3021165,83667,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM.KAWALERÓW ORDERU UŚMIECHU W KOBYLNICY,Kobylnica,ul. Poznańska 50,42,64,17,66,56,42,46,25,44,20,42,80,23,89,89,,,,,,,,,,,,,,,,,,,,
6,Wielkopolskie,poznański,Swarzędz,Obszar wiejski,3021165,83668,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM. ŚW. JANA PAWŁA II W PACZKOWIE,Paczkowo,ul. Szkolna 16,41,54,20,56,64,41,46,26,44,16,40,72,29,84,98,,,,,,,,,,,1,,,,,,,,,
6,Wielkopolskie,poznański,Swarzędz,Obszar wiejski,3021165,85154,dla młodzieży,Tak,SZKOŁA PODSTAWOWA W WIERZONCE,Wierzonka,ul. Karłowicka 3,12,50,13,48,47,12,46,22,44,44,12,58,22,61,73,,,,,,,,,,,,,,,,,,,,
6,Wielkopolskie,poznański,Swarzędz,Obszar wiejski,3021165,127608,dla młodzieży,Tak,SZKOŁA PODSTAWOWA NR 2 W ZALASEWIE,Zalasewo,ul. Jana Heweliusza 26,68,64,12,64,67,68,60,24,62,84,68,82,19,87,87,,,,,,,,,,,,,,,,,,,,
6,Wielkopolskie,poznański,Swarzędz,Obszar wiejski,3021165,262631,dla młodzieży,Tak,SZKOŁA PODSTAWOWA NR 1 IM. MIKOŁAJA KOPERNIKA W ZALASEWIE,Zalasewo,ul. Planetarna 7,50,64,17,68,69,50,53,25,50,20,50,82,23,93,100,,,,,,,,,,,,,,,,,,,,
6,Wielkopolskie,poznański,Tarnowo Podgórne,Gmina wiejska,3021172,18771,dla młodzieży,Tak,SZKOŁA PODSTAWOWA NR 1 IM. JANA PAWŁA II W TARNOWIE PODGÓRNYM,Tarnowo Podgórne,ul. Szkolna 5,79,68,15,71,80,79,55,24,56,60,80,80,21,89,96,,,,,,,,,,,,,,,,,,,,
6,Wielkopolskie,poznański,Tarnowo Podgórne,Gmina wiejska,3021172,18821,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM. ARKADEGO FIEDLERA W PRZEŹMIEROWIE,Przeźmierowo,ul. Kościelna 46/48,75,63,17,64,67,75,48,23,48,60,77,73,24,80,98,,,,,,,,,,,,,,,,,,,,
6,Wielkopolskie,poznański,Tarnowo Podgórne,Gmina wiejska,3021172,18841,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM. JANUSZA KORCZAKA W CERADZU KOŚCIELNYM,Ceradz Kościelny,ul. Jankowicka 22a,32,59,25,71,76,32,49,26,46,32,31,66,31,84,98,,,,,,,,,,,1,,,,,,,,,
6,Wielkopolskie,poznański,Tarnowo Podgórne,Gmina wiejska,3021172,18876,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM. KAWALERÓW ORDERU UŚMIECHU W LUSÓWKU,Lusówko,ul. Dopiewska 5,43,59,18,58,58,43,55,25,56,72,43,77,25,87,95,,,,,,,,,,,,,,,,,,,,
6,Wielkopolskie,poznański,Tarnowo Podgórne,Gmina wiejska,3021172,18935,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM. GEN. JÓZEFA DOWBORA MUŚNICKIEGO W LUSOWIE,Lusowo,ul. Nowa 6,62,70,13,69,64,62,67,23,68,68,62,83,21,93,98,,,,,,,,,,,1,,,,,,,,,
6,Wielkopolskie,poznański,Tarnowo Podgórne,Gmina wiejska,3021172,128936,dla młodzieży,Tak,"""AKADEMIA PITAGORASA"" PUBLICZNA SZKOŁA PODSTAWOWA W BARANOWIE",Baranowo,ul. Platynowa 1,17,68,19,69,69,17,69,26,80,80,17,87,16,96,98,,,,,,,,,,,,,,,,,,,,
6,Wielkopolskie,poznański,Tarnowo Podgórne,Gmina wiejska,3021172,131264,dla młodzieży,Nie,"PRYWATNA SZKOŁA PODSTAWOWA ""KUŹNIA TALENTÓW""",Lusówko,ul. Zespołowa 1A,9,,,,,9,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,
6,Wielkopolskie,poznański,Tarnowo Podgórne,Gmina wiejska,3021172,196371,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM. POLSKICH NOBLISTÓW W BARANOWIE,Baranowo,ul. Wypoczynkowa 93,44,65,14,67,73,44,58,21,52,60,43,84,20,95,98,,,,,,,,,,,1,,,,,,,,,
6,Wielkopolskie,poznański,Tarnowo Podgórne,Gmina wiejska,3021172,196378,dla młodzieży,Tak,SZKOŁA PODSTAWOWA NR 2 IM. INTEGRACJI EUROPEJSKIEJ W TARNOWIE PODGÓRNYM,Tarnowo Podgórne,ul. Poznańska 118,27,67,21,69,69,27,66,27,72,96,27,84,24,95,100,,,,,,,,,,,,,,,,,,,,
6,Wielkopolskie,rawicki,Bojanowo,Miasto,3022014,70287,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM. BŁ. EDMUNDA BOJANOWSKIEGO W BOJANOWIE,Bojanowo,ul. Lipowa 2,52,52,18,53,51,52,35,17,32,24,52,53,28,50,20,,,,,,,,,,,,,,,,,,,,
6,Wielkopolskie,rawicki,Bojanowo,Obszar wiejski,3022015,70292,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM.ARKADEGO FIEDLERA W GOLINIE WIELKIEJ,Golina Wielka,65a,15,56,19,51,51,15,35,14,32,36,15,55,27,60,,,,,,,,,,,,,,,,,,,,,
6,Wielkopolskie,rawicki,Bojanowo,Obszar wiejski,3022015,70295,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM.JANA BRZECHWY W GOŚCIEJEWICACH,Gościejewice,31,7,,,,,7,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,
6,Wielkopolskie,rawicki,Jutrosin,Miasto,3022024,71031,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM. WŁADYSŁAWA BARTKOWIAKA W JUTROSINIE,Jutrosin,ul. Wrocławska 27,38,60,21,62,56,38,45,25,40,20,38,60,30,68,27,,,,,,,,,,,,,,,,,,,,
6,Wielkopolskie,rawicki,Jutrosin,Obszar wiejski,3022025,71039,dla młodzieży,Tak,SZKOŁA PODSTAWOWA W DUBINIE,Dubin,150,25,50,18,53,53,25,42,22,44,16,25,46,29,33,18,,,,,,,,,,,,,,,,,,,,
6,Wielkopolskie,rawicki,Jutrosin,Obszar wiejski,3022025,82779,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM. STANISŁAWA RATAJCZAKA W SZKARADOWIE,Szkaradowo,1,19,62,20,67,64,19,53,22,52,40,19,68,26,78,96,,,,,,,,,,,,,,,,,,,,
6,Wielkopolskie,rawicki,Miejska Górka,Miasto,3022034,66151,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM. MARII KONOPNICKIEJ W MIEJSKIEJ GÓRCE,Miejska Górka,ul. Marii Konopnickiej 14,49,48,17,51,64,49,40,22,32,24,49,54,29,47,24,,,,,,,,,,,,,,,,,,,,
6,Wielkopolskie,rawicki,Miejska Górka,Obszar wiejski,3022035,66150,dla młodzieży,Tak,SZKOŁA PODSTAWOWA W SOBIAŁKOWIE,Sobiałkowo,95,21,52,15,53,69,21,47,20,48,48,21,44,24,42,25,,,,,,,,,,,,,,,,,,,,
6,Wielkopolskie,rawicki,Miejska Górka,Obszar wiejski,3022035,68135,dla młodzieży,Tak,SZKOŁA PODSTAWOWA W DŁONI,Dłoń,53,13,44,16,49,49,13,30,15,28,20,13,36,16,31,25,,,,,,,,,,,,,,,,,,,,
6,Wielkopolskie,rawicki,Miejska Górka,Obszar wiejski,3022035,81585,dla młodzieży,Tak,SZKOŁA PODSTAWOWA W KONARACH,Konary,56,15,44,23,47,4,15,41,23,40,20,15,42,31,25,18,,,,,,,,,,,,,,,,,,,,
6,Wielkopolskie,rawicki,Pakosław,Gmina wiejska,3022042,71860,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM. MARII SKŁODOWSKIEJ-CURIE W PAKOSŁAWIU,Pakosław,ul. Parkowa 15,41,51,21,51,69,41,41,23,36,20,41,50,28,44,24,,,,,,,,,,,,,,,,,,,,
