RSPO,TERYT,Rural county,Urban county,Rural territory,City,Revenue per person,Participants in mathematics,Avg. score in mathematics
61647,3012052,1,0,0,0,5301.0,12,35
61649,3012052,1,0,0,0,5301.0,39,41
76135,3012011,0,1,0,0,5519.5,29,36
29837,3008012,1,0,0,0,8072.5,11,36
35129,3008012,1,0,0,0,8072.5,13,35
35134,3008012,1,0,0,0,8072.5,12,44
263172,3008012,1,0,0,0,8072.5,12,53
56049,3008022,1,0,0,0,5931.85,47,38
85086,3008022,1,0,0,0,5931.85,15,32
114399,3008052,1,0,0,0,7916.84,19,56
114402,3008052,1,0,0,0,7916.84,14,35
3469,3008062,1,0,0,0,6033.16,28,42
77925,3008072,1,0,0,0,6391.48,42,39
77929,3008072,1,0,0,0,6391.48,24,42
23759,3008042,1,0,0,0,7541.63,22,37
23762,3008042,1,0,0,0,7541.63,20,52
23830,3008042,1,0,0,0,7541.63,16,42
6227,3013012,1,0,0,0,6055.34,38,49
83950,3013012,1,0,0,0,6055.34,37,42
64706,3013022,1,0,0,0,5772.3,29,40
86084,3013022,1,0,0,0,5772.3,12,48
86087,3013022,1,0,0,0,5772.3,19,44
15061,3013062,1,0,0,0,6126.01,21,49
267172,3013062,1,0,0,0,6126.01,20,33
110199,3013072,1,0,0,0,5930.0,41,53
110400,3013072,1,0,0,0,5930.0,20,44
110408,3013072,1,0,0,0,5930.0,22,40
110410,3013072,1,0,0,0,5930.0,16,48
92889,3013052,1,0,0,0,5468.26,30,42
109915,3013052,1,0,0,0,5468.26,16,41
109433,3014012,1,0,0,0,6655.4,35,38
21818,3014022,1,0,0,0,5719.39,31,35
23191,3014022,1,0,0,0,5719.39,47,36
29270,3015012,1,0,0,0,6026.12,37,38
30795,3015012,1,0,0,0,6026.12,23,39
10042,3015032,1,0,0,0,6635.74,11,35
10044,3015032,1,0,0,0,6635.74,24,47
56455,3016032,1,0,0,0,5334.44,61,43
75191,3016032,1,0,0,0,5334.44,18,42
24177,3017011,0,1,0,0,5358.2,105,39
24178,3017011,0,1,0,0,5358.2,75,48
24179,3017011,0,1,0,0,5358.2,100,45
24456,3017011,0,1,0,0,5358.2,75,52
24591,3017011,0,1,0,0,5358.2,37,56
24600,3017011,0,1,0,0,5358.2,84,55
25827,3017011,0,1,0,0,5358.2,72,42
25831,3017011,0,1,0,0,5358.2,91,39
25833,3017011,0,1,0,0,5358.2,22,37
25834,3017011,0,1,0,0,5358.2,33,20
133913,3017011,0,1,0,0,5358.2,19,44
72380,3017042,1,0,0,0,5740.44,18,43
72385,3017042,1,0,0,0,5740.44,13,36
110442,3017042,1,0,0,0,5740.44,26,37
110447,3017042,1,0,0,0,5740.44,10,55
110452,3017042,1,0,0,0,5740.44,28,40
110457,3017042,1,0,0,0,5740.44,18,29
110462,3017042,1,0,0,0,5740.44,12,57
110503,3017042,1,0,0,0,5740.44,20,38
47068,3017052,1,0,0,0,5610.62,20,34
47069,3017052,1,0,0,0,5610.62,11,41
47071,3017052,1,0,0,0,5610.62,23,43
49086,3017052,1,0,0,0,5610.62,16,43
49646,3017052,1,0,0,0,5610.62,18,40
54272,3017052,1,0,0,0,5610.62,14,51
59750,3017072,1,0,0,0,5306.04,10,49
62446,3017072,1,0,0,0,5306.04,10,46
70651,3017072,1,0,0,0,5306.04,17,44
71316,3017072,1,0,0,0,5306.04,17,38
72763,3017072,1,0,0,0,5306.04,12,33
62081,3017082,1,0,0,0,5725.96,17,41
62082,3017082,1,0,0,0,5725.96,14,32
62085,3017082,1,0,0,0,5725.96,30,36
92126,3018012,1,0,0,0,7427.94,21,39
25087,3018022,1,0,0,0,6169.86,47,44
80416,3018042,1,0,0,0,7337.41,29,39
91591,3018042,1,0,0,0,7337.41,22,36
91592,3018042,1,0,0,0,7337.41,11,39
26698,3018052,1,0,0,0,6944.4,31,53
79279,3019022,1,0,0,0,5241.6,42,39
56547,3019032,1,0,0,0,5231.47,12,41
56549,3019032,1,0,0,0,5231.47,13,31
56552,3019032,1,0,0,0,5231.47,50,41
104533,3019052,1,0,0,0,7396.66,33,41
2994,3019011,0,1,0,0,5288.01,55,37
2996,3019011,0,1,0,0,5288.01,88,45
10788,3019011,0,1,0,0,5288.01,63,45
10828,3019011,0,1,0,0,5288.01,69,40
52396,3019011,0,1,0,0,5288.01,68,42
52503,3019011,0,1,0,0,5288.01,58,37
52682,3019011,0,1,0,0,5288.01,52,51
61670,3019011,0,1,0,0,5288.01,113,48
69908,3019011,0,1,0,0,5288.01,47,45
54090,3019062,1,0,0,0,5878.3,41,49
54093,3019062,1,0,0,0,5878.3,15,38
59049,3020022,1,0,0,0,5656.84,14,45
59052,3020022,1,0,0,0,5656.84,39,35
59064,3020022,1,0,0,0,5656.84,12,25
34889,3020042,1,0,0,0,6180.3,14,38
56451,3020042,1,0,0,0,6180.3,21,32
72513,3020042,1,0,0,0,6180.3,16,41
16294,3020052,1,0,0,0,5748.11,33,51
17428,3020052,1,0,0,0,5748.11,24,48
17607,3020052,1,0,0,0,5748.11,15,40
22284,3020052,1,0,0,0,5748.11,13,42
4102,3021042,1,0,0,0,5968.7,52,51
4105,3021042,1,0,0,0,5968.7,15,30
4106,3021042,1,0,0,0,5968.7,104,52
4107,3021042,1,0,0,0,5968.7,59,59
4108,3021042,1,0,0,0,5968.7,37,43
3911,3021052,1,0,0,0,6809.61,20,54
5976,3021052,1,0,0,0,6809.61,24,45
8240,3021052,1,0,0,0,6809.61,13,43
11606,3021052,1,0,0,0,6809.61,57,52
26331,3021052,1,0,0,0,6809.61,87,58
133940,3021052,1,0,0,0,6809.61,86,56
88755,3021062,1,0,0,0,7826.99,40,39
88758,3021062,1,0,0,0,7826.99,60,51
32085,3021072,1,0,0,0,7262.29,20,52
62432,3021072,1,0,0,0,7262.29,43,60
82418,3021072,1,0,0,0,7262.29,42,57
82419,3021072,1,0,0,0,7262.29,57,53
130884,3021072,1,0,0,0,7262.29,61,54
133863,3021072,1,0,0,0,7262.29,59,60
26315,3021011,0,1,0,0,5505.14,82,52
26344,3021011,0,1,0,0,5505.14,114,44
26388,3021011,0,1,0,0,5505.14,67,52
26448,3021011,0,1,0,0,5505.14,48,44
196415,3021011,0,1,0,0,5505.14,26,57
51937,3021021,0,1,0,0,6457.38,41,44
51946,3021021,0,1,0,0,6457.38,57,52
16750,3021132,1,0,0,0,5983.43,134,46
274547,3021132,1,0,0,0,5983.43,24,54
274549,3021132,1,0,0,0,5983.43,16,53
15701,3021152,1,0,0,0,10678.2,127,61
48631,3021152,1,0,0,0,10678.2,29,42
48774,3021152,1,0,0,0,10678.2,29,43
262281,3021152,1,0,0,0,10678.2,38,62
18771,3021172,1,0,0,0,10128.7,79,55
18821,3021172,1,0,0,0,10128.7,75,48
18841,3021172,1,0,0,0,10128.7,32,49
18876,3021172,1,0,0,0,10128.7,43,55
18935,3021172,1,0,0,0,10128.7,62,67
128936,3021172,1,0,0,0,10128.7,17,69
196371,3021172,1,0,0,0,10128.7,44,58
196378,3021172,1,0,0,0,10128.7,27,66
71860,3022042,1,0,0,0,5919.01,41,41
71861,3022042,1,0,0,0,5919.01,18,36
61569,3024022,1,0,0,0,5216.14,62,43
68515,3024022,1,0,0,0,5216.14,16,41
17990,3024032,1,0,0,0,5413.11,75,51
18185,3024032,1,0,0,0,5413.11,13,34
113890,3024011,0,1,0,0,6488.68,35,32
112093,3024042,1,0,0,0,5438.12,21,50
67806,3023022,1,0,0,0,5478.41,24,44
83259,3023022,1,0,0,0,5478.41,27,39
83310,3023022,1,0,0,0,5478.41,20,33
56311,3023032,1,0,0,0,6709.37,18,40
62312,3023042,1,0,0,0,6000.61,20,42
62313,3023042,1,0,0,0,6000.61,29,35
89394,3023052,1,0,0,0,10313.42,15,45
41256,3023072,1,0,0,0,5297.98,21,29
60737,3023072,1,0,0,0,5297.98,78,41
88113,3023011,0,1,0,0,5133.22,65,50
88116,3023011,0,1,0,0,5133.22,67,44
12794,3023062,1,0,0,0,5244.84,10,53
12795,3023062,1,0,0,0,5244.84,14,55
12796,3023062,1,0,0,0,5244.84,11,44
12797,3023062,1,0,0,0,5244.84,12,40
56245,3027022,1,0,0,0,6359.06,15,27
56246,3027022,1,0,0,0,6359.06,17,53
75048,3027022,1,0,0,0,6359.06,39,44
21088,3027042,1,0,0,0,5841.28,11,45
27965,3027042,1,0,0,0,5841.28,11,49
27967,3027042,1,0,0,0,5841.28,21,34
14806,3027052,1,0,0,0,6638.34,12,39
92267,3027052,1,0,0,0,6638.34,45,39
92268,3027052,1,0,0,0,6638.34,14,46
106927,3027062,1,0,0,0,7253.08,37,36
57553,3027011,0,1,0,0,4880.22,96,51
58590,3027011,0,1,0,0,4880.22,54,41
58591,3027011,0,1,0,0,4880.22,94,52
72021,3027082,1,0,0,0,5175.09,48,41
84805,3027082,1,0,0,0,5175.09,18,44
84807,3027082,1,0,0,0,5175.09,13,37
32026,3027092,1,0,0,0,5862.67,12,37
32042,3027092,1,0,0,0,5862.67,14,48
32060,3027092,1,0,0,0,5862.67,48,55
44670,3029012,1,0,0,0,5337.0,29,26
47962,3029012,1,0,0,0,5337.0,32,46
55455,3029012,1,0,0,0,5337.0,21,40
55601,3029012,1,0,0,0,5337.0,26,50
55902,3029012,1,0,0,0,5337.0,37,42
67768,3029022,1,0,0,0,5001.75,24,36
67771,3029022,1,0,0,0,5001.75,43,43
67773,3029022,1,0,0,0,5001.75,34,38
67793,3029022,1,0,0,0,5001.75,19,33
67797,3029022,1,0,0,0,5001.75,17,38
18230,3030012,1,0,0,0,6160.8,13,37
25692,3030012,1,0,0,0,6160.8,20,39
92121,3028022,1,0,0,0,6630.96,43,36
92209,3028022,1,0,0,0,6630.96,24,27
10521,3028042,1,0,0,0,6449.38,45,38
120494,3028042,1,0,0,0,6449.38,15,33
31023,3028062,1,0,0,0,5586.47,36,48
40221,3028011,0,1,0,0,4855.31,103,40
40566,3028011,0,1,0,0,4855.31,123,44
40567,3028011,0,1,0,0,4855.31,70,42
133831,3028011,0,1,0,0,4855.31,12,28
262262,3028011,0,1,0,0,4855.31,45,42
83494,3028072,1,0,0,0,5795.19,19,44
92357,3028072,1,0,0,0,5795.19,27,39
92470,3028072,1,0,0,0,5795.19,36,28
56658,3031042,1,0,0,0,5446.46,37,55
56661,3031042,1,0,0,0,5446.46,14,26
24727,3031062,1,0,0,0,5611.63,35,40
83759,3031072,1,0,0,0,5043.71,13,59
83763,3031072,1,0,0,0,5043.71,34,46
17518,3031011,0,1,0,0,4994.08,56,42
17728,3031011,0,1,0,0,4994.08,64,42
110113,3031011,0,1,0,0,4994.08,49,37
22604,3031082,1,0,0,0,5774.89,15,23
61394,3031082,1,0,0,0,5774.89,18,38
61400,3031082,1,0,0,0,5774.89,21,29
61404,3031082,1,0,0,0,5774.89,12,27
55449,3025012,1,0,0,0,5970.14,11,48
55928,3025012,1,0,0,0,5970.14,23,62
43593,3025022,1,0,0,0,8650.07,16,39
43882,3025022,1,0,0,0,8650.07,15,49
44111,3025022,1,0,0,0,8650.07,15,38
44558,3025022,1,0,0,0,8650.07,10,27
49732,3025022,1,0,0,0,8650.07,19,37
43791,3025032,1,0,0,0,6060.27,13,54
43792,3025032,1,0,0,0,6060.27,16,40
60610,3025032,1,0,0,0,6060.27,14,30
60614,3025032,1,0,0,0,6060.27,23,48
263392,3025032,1,0,0,0,6060.27,22,35
29705,3025052,1,0,0,0,5488.91,13,38
31817,3025052,1,0,0,0,5488.91,17,44
34280,3025052,1,0,0,0,5488.91,40,40
89037,3026012,1,0,0,0,5620.41,20,36
89038,3026012,1,0,0,0,5620.41,25,31
31234,3261011,0,1,0,0,6980.0,23,56
52078,3261011,0,1,0,0,6980.0,34,38
52082,3261011,0,1,0,0,6980.0,101,50
52094,3261011,0,1,0,0,6980.0,125,43
69334,3261011,0,1,0,0,6980.0,56,42
73969,3261011,0,1,0,0,6980.0,84,38
73975,3261011,0,1,0,0,6980.0,71,51
73976,3261011,0,1,0,0,6980.0,26,38
73977,3261011,0,1,0,0,6980.0,125,57
89235,3261011,0,1,0,0,6980.0,67,48
89237,3261011,0,1,0,0,6980.0,56,43
89239,3261011,0,1,0,0,6980.0,44,62
262870,3261011,0,1,0,0,6980.0,25,59
3545,3262011,0,1,0,0,7640.75,39,44
4839,3262011,0,1,0,0,7640.75,63,44
4963,3262011,0,1,0,0,7640.75,56,37
5127,3262011,0,1,0,0,7640.75,101,54
5155,3262011,0,1,0,0,7640.75,93,41
5165,3262011,0,1,0,0,7640.75,60,35
5167,3262011,0,1,0,0,7640.75,39,47
5189,3262011,0,1,0,0,7640.75,50,52
5212,3262011,0,1,0,0,7640.75,114,54
5216,3262011,0,1,0,0,7640.75,63,45
5243,3262011,0,1,0,0,7640.75,89,37
5246,3262011,0,1,0,0,7640.75,117,52
5270,3262011,0,1,0,0,7640.75,52,38
5317,3262011,0,1,0,0,7640.75,36,41
5551,3262011,0,1,0,0,7640.75,114,66
5561,3262011,0,1,0,0,7640.75,57,30
5573,3262011,0,1,0,0,7640.75,129,55
5615,3262011,0,1,0,0,7640.75,40,34
5817,3262011,0,1,0,0,7640.75,42,43
5824,3262011,0,1,0,0,7640.75,158,60
5833,3262011,0,1,0,0,7640.75,36,28
7216,3262011,0,1,0,0,7640.75,78,46
7520,3262011,0,1,0,0,7640.75,63,46
7692,3262011,0,1,0,0,7640.75,77,53
7729,3262011,0,1,0,0,7640.75,45,48
8193,3262011,0,1,0,0,7640.75,22,32
8917,3262011,0,1,0,0,7640.75,55,40
9511,3262011,0,1,0,0,7640.75,55,31
9586,3262011,0,1,0,0,7640.75,119,51
13226,3262011,0,1,0,0,7640.75,25,35
13273,3262011,0,1,0,0,7640.75,13,58
13673,3262011,0,1,0,0,7640.75,47,50
13751,3262011,0,1,0,0,7640.75,42,51
13851,3262011,0,1,0,0,7640.75,20,52
15120,3262011,0,1,0,0,7640.75,128,49
17826,3262011,0,1,0,0,7640.75,10,17
19610,3262011,0,1,0,0,7640.75,38,61
19800,3262011,0,1,0,0,7640.75,82,64
19982,3262011,0,1,0,0,7640.75,27,32
20128,3262011,0,1,0,0,7640.75,120,49
22339,3262011,0,1,0,0,7640.75,102,37
73208,3262011,0,1,0,0,7640.75,15,58
73211,3262011,0,1,0,0,7640.75,23,68
86624,3262011,0,1,0,0,7640.75,10,36
110401,3262011,0,1,0,0,7640.75,15,28
127462,3262011,0,1,0,0,7640.75,15,47
133109,3262011,0,1,0,0,7640.75,19,78
262233,3262011,0,1,0,0,7640.75,14,34
262237,3262011,0,1,0,0,7640.75,22,21
262242,3262011,0,1,0,0,7640.75,80,91
262753,3262011,0,1,0,0,7640.75,26,86
47216,3201011,0,1,0,0,5146.95,41,42
55756,3201011,0,1,0,0,5146.95,61,44
68257,3201011,0,1,0,0,5146.95,55,36
133789,3201011,0,1,0,0,5146.95,33,44
84553,3201022,1,0,0,0,4684.54,20,27
84555,3201022,1,0,0,0,4684.54,24,38
84556,3201022,1,0,0,0,4684.54,13,27
67817,3202012,1,0,0,0,5790.26,11,25
67819,3202012,1,0,0,0,5790.26,33,35
111804,3202042,1,0,0,0,5245.28,30,27
41025,3203052,1,0,0,0,5887.82,23,37
22605,3204052,1,0,0,0,4823.93,22,33
34652,3204062,1,0,0,0,5831.3,17,39
68634,3204062,1,0,0,0,5831.3,31,35
72936,3205012,1,0,0,0,6505.06,27,30
267024,3205012,1,0,0,0,6505.06,15,25
8838,3205032,1,0,0,0,5203.63,12,34
122211,3205032,1,0,0,0,5203.63,11,32
58836,3205072,1,0,0,0,13110.6,12,56
89015,3205072,1,0,0,0,13110.6,16,42
89018,3205072,1,0,0,0,13110.6,20,48
52376,3206012,1,0,0,0,5755.17,11,33
52377,3206012,1,0,0,0,5755.17,14,26
90480,3206012,1,0,0,0,5755.17,28,40
113703,3206072,1,0,0,0,5751.85,30,29
25276,3206092,1,0,0,0,5278.31,12,54
88338,3206092,1,0,0,0,5278.31,34,41
74986,3207052,1,0,0,0,5373.17,15,26
41897,3209022,1,0,0,0,6686.29,20,42
42245,3209022,1,0,0,0,6686.29,18,32
42566,3209022,1,0,0,0,6686.29,18,51
3068,3209012,1,0,0,0,6018.7,16,46
3069,3209012,1,0,0,0,6018.7,12,56
109960,3209012,1,0,0,0,6018.7,37,46
110230,3209012,1,0,0,0,6018.7,17,31
18083,3209042,1,0,0,0,4915.95,26,48
18285,3209042,1,0,0,0,4915.95,21,41
43513,3209082,1,0,0,0,7071.96,19,41
43514,3209082,1,0,0,0,7071.96,11,49
17539,3208022,1,0,0,0,7499.61,19,42
51855,3208022,1,0,0,0,7499.61,13,34
81571,3208022,1,0,0,0,7499.61,15,33
10668,3208011,0,1,0,0,6130.7,72,45
10669,3208011,0,1,0,0,6130.7,55,44
10670,3208011,0,1,0,0,6130.7,42,39
10671,3208011,0,1,0,0,6130.7,86,44
10672,3208011,0,1,0,0,6130.7,60,36
10675,3208011,0,1,0,0,6130.7,18,24
196358,3208011,0,1,0,0,6130.7,36,50
196361,3208011,0,1,0,0,6130.7,45,47
20698,3208042,1,0,0,0,6910.85,15,44
20699,3208042,1,0,0,0,6910.85,15,31
49786,3208052,1,0,0,0,7614.7,33,33
88099,3208062,1,0,0,0,5621.5,17,37
44610,3208072,1,0,0,0,10637.23,28,45
86184,3210022,1,0,0,0,6867.54,28,33
113472,3210052,1,0,0,0,6713.56,10,27
113617,3210052,1,0,0,0,6713.56,16,25
60101,3211012,1,0,0,0,7229.85,42,48
60102,3211012,1,0,0,0,7229.85,86,53
60155,3211012,1,0,0,0,7229.85,67,54
12743,3211022,1,0,0,0,7198.45,14,33
30228,3211022,1,0,0,0,7198.45,21,39
44462,3211022,1,0,0,0,7198.45,72,49
53462,3212012,1,0,0,0,5349.96,27,45
20973,3212022,1,0,0,0,7525.17,32,33
34610,3212042,1,0,0,0,6072.23,13,23
22946,3212062,1,0,0,0,5875.37,28,29
69826,3214042,1,0,0,0,5227.2,20,34
69877,3214042,1,0,0,0,5227.2,28,31
41982,3214062,1,0,0,0,6353.25,15,49
43382,3214062,1,0,0,0,6353.25,24,53
55148,3214062,1,0,0,0,6353.25,17,44
48321,3214082,1,0,0,0,6142.55,21,42
12095,3214092,1,0,0,0,6744.45,14,49
262223,3214092,1,0,0,0,6744.45,13,54
3993,3214011,0,1,0,0,5329.96,39,28
14322,3214011,0,1,0,0,5329.96,42,45
15521,3214011,0,1,0,0,5329.96,83,50
15635,3214011,0,1,0,0,5329.96,118,40
15697,3214011,0,1,0,0,5329.96,51,44
15785,3214011,0,1,0,0,5329.96,86,42
15795,3214011,0,1,0,0,5329.96,37,29
17844,3214011,0,1,0,0,5329.96,62,32
262400,3214011,0,1,0,0,5329.96,44,50
26576,3214102,1,0,0,0,5179.63,10,30
26785,3214102,1,0,0,0,5179.63,20,50
48371,3214102,1,0,0,0,5179.63,14,40
53156,3214102,1,0,0,0,5179.63,27,30
60077,3215052,1,0,0,0,5057.02,10,25
105630,3215052,1,0,0,0,5057.02,32,27
16642,3215011,0,1,0,0,4891.07,51,55
16643,3215011,0,1,0,0,4891.07,39,39
16644,3215011,0,1,0,0,4891.07,98,45
16645,3215011,0,1,0,0,4891.07,80,45
89924,3215011,0,1,0,0,4891.07,11,29
9250,3215062,1,0,0,0,5623.23,20,32
9433,3215062,1,0,0,0,5623.23,24,31
9456,3215062,1,0,0,0,5623.23,11,37
84011,3213011,0,1,0,0,6293.17,79,37
85176,3213032,1,0,0,0,8185.96,16,48
86754,3213032,1,0,0,0,8185.96,11,49
87829,3213032,1,0,0,0,8185.96,13,40
61931,3213042,1,0,0,0,5853.41,20,38
86826,3213042,1,0,0,0,5853.41,13,39
262640,3213042,1,0,0,0,5853.41,13,59
42914,3213052,1,0,0,0,9342.43,18,46
46664,3213052,1,0,0,0,9342.43,22,32
19067,3213021,0,1,0,0,5073.76,83,37
272773,3213021,0,1,0,0,5073.76,32,44
9294,3213062,1,0,0,0,5990.21,12,32
9296,3213062,1,0,0,0,5990.21,16,28
9297,3213062,1,0,0,0,5990.21,16,36
9299,3213062,1,0,0,0,5990.21,11,40
4644,3217011,0,1,0,0,5013.17,58,41
4831,3217011,0,1,0,0,5013.17,85,38
12523,3217011,0,1,0,0,5013.17,41,49
196283,3217011,0,1,0,0,5013.17,17,44
52456,3217052,1,0,0,0,5639.36,31,38
133698,3217052,1,0,0,0,5639.36,13,43
133699,3217052,1,0,0,0,5639.36,22,33
133700,3217052,1,0,0,0,5639.36,13,30
133706,3217052,1,0,0,0,5639.36,19,34
71943,3218032,1,0,0,0,5009.61,35,32
49676,3263011,0,1,0,0,14753.11,23,35
79982,3263011,0,1,0,0,14753.11,82,44
79996,3263011,0,1,0,0,14753.11,91,41
80929,3263011,0,1,0,0,14753.11,33,42
80930,3263011,0,1,0,0,14753.11,75,44
90200,3216022,1,0,0,0,5328.23,16,39
22437,3216042,1,0,0,0,5474.57,24,35
68401,3216052,1,0,0,0,5784.19,39,40
40668,3216011,0,1,0,0,5124.45,21,41
41104,3216011,0,1,0,0,5124.45,16,35
43638,3216011,0,1,0,0,5124.45,16,43
262230,3216011,0,1,0,0,5124.45,80,36
72708,3216062,1,0,0,0,5072.35,12,51
72710,3216062,1,0,0,0,5072.35,16,51
34556,0201011,0,1,0,0,5199.18,29,43
34554,0201011,0,1,0,0,5199.18,108,44
34518,0201011,0,1,0,0,5199.18,41,48
111598,0201011,0,1,0,0,5199.18,22,62
38803,0201011,0,1,0,0,5199.18,58,46
38801,0201011,0,1,0,0,5199.18,37,34
20889,0201022,1,0,0,0,5434.29,19,41
20932,0201022,1,0,0,0,5434.29,16,43
22209,0201022,1,0,0,0,5434.29,10,28
88722,0201032,1,0,0,0,7971.48,44,32
123256,0201052,1,0,0,0,6437.78,38,39
123062,0201052,1,0,0,0,6437.78,38,46
72065,0201052,1,0,0,0,6437.78,14,26
74899,0201062,1,0,0,0,5145.14,20,49
30209,0201062,1,0,0,0,5145.14,16,30
75053,0201062,1,0,0,0,5145.14,11,48
29457,0201062,1,0,0,0,5145.14,21,38
8117,0202011,0,1,0,0,5255.87,71,43
8116,0202011,0,1,0,0,5255.87,76,39
8115,0202011,0,1,0,0,5255.87,47,31
73075,0202021,0,1,0,0,4831.6,128,44
73077,0202021,0,1,0,0,4831.6,58,37
64260,0202021,0,1,0,0,4831.6,34,32
121868,0202052,1,0,0,0,5267.8,11,39
121950,0202052,1,0,0,0,5267.8,19,42
73094,0202052,1,0,0,0,5267.8,30,47
23237,0202041,0,1,0,0,5181.64,51,33
72951,0202062,1,0,0,0,5894.56,41,34
72954,0202062,1,0,0,0,5894.56,26,36
23548,0204022,1,0,0,0,6197.43,11,41
22675,0204032,1,0,0,0,5859.79,18,44
44681,0204032,1,0,0,0,5859.79,18,37
22352,0203011,0,1,0,0,5832.63,17,52
22354,0203011,0,1,0,0,5832.63,15,50
22355,0203011,0,1,0,0,5832.63,74,43
22348,0203011,0,1,0,0,5832.63,67,39
22349,0203011,0,1,0,0,5832.63,92,43
196277,0203011,0,1,0,0,5832.63,82,44
196278,0203011,0,1,0,0,5832.63,91,41
196276,0203011,0,1,0,0,5832.63,204,42
8918,0203022,1,0,0,0,6043.21,24,58
10013,0203022,1,0,0,0,6043.21,15,49
8920,0203022,1,0,0,0,6043.21,17,32
5488,0203032,1,0,0,0,11854.23,26,48
5478,0203032,1,0,0,0,11854.23,35,40
68639,0203042,1,0,0,0,6616.51,47,37
86168,0203052,1,0,0,0,5732.01,15,35
13777,0203062,1,0,0,0,8050.83,13,39
62449,0205011,0,1,0,0,5415.57,67,36
62448,0205011,0,1,0,0,5415.57,13,30
62450,0205011,0,1,0,0,5415.57,66,44
262465,0205011,0,1,0,0,5415.57,55,42
19089,0205032,1,0,0,0,7035.73,18,41
90290,0205032,1,0,0,0,7035.73,19,40
91786,0205042,1,0,0,0,5833.68,13,43
16254,0205052,1,0,0,0,5732.21,10,43
31475,0205052,1,0,0,0,5732.21,14,34
16134,0205062,1,0,0,0,6170.38,21,28
262339,0205062,1,0,0,0,6170.38,10,46
58772,0261011,0,1,0,0,6893.44,62,48
57858,0261011,0,1,0,0,6893.44,63,38
63480,0261011,0,1,0,0,6893.44,35,31
57882,0261011,0,1,0,0,6893.44,78,47
59633,0261011,0,1,0,0,6893.44,95,51
80185,0261011,0,1,0,0,6893.44,42,42
57883,0261011,0,1,0,0,6893.44,20,34
61299,0261011,0,1,0,0,6893.44,142,56
48087,0261011,0,1,0,0,6893.44,35,39
196221,0261011,0,1,0,0,6893.44,19,60
70299,0261011,0,1,0,0,6893.44,41,30
108866,0207011,0,1,0,0,5176.66,64,47
108860,0207011,0,1,0,0,5176.66,99,45
60744,0207022,1,0,0,0,5645.78,14,47
55549,0207022,1,0,0,0,5645.78,14,53
57235,0207022,1,0,0,0,5645.78,34,36
61783,0207042,1,0,0,0,5123.31,31,38
89094,0206052,1,0,0,0,5087.89,19,38
121903,0206062,1,0,0,0,5265.8,10,32
121872,0206062,1,0,0,0,5265.8,11,26
122029,0206062,1,0,0,0,5265.8,19,41
68561,0206011,0,1,0,0,8486.22,54,52
84372,0206021,0,1,0,0,4805.62,50,46
84373,0206021,0,1,0,0,4805.62,31,34
88998,0206072,1,0,0,0,5185.67,20,49
110381,0206072,1,0,0,0,5185.67,32,53
110382,0206072,1,0,0,0,5185.67,35,42
47108,0206031,0,1,0,0,5247.4,41,51
83607,0206082,1,0,0,0,5837.4,23,67
83389,0206082,1,0,0,0,5837.4,11,48
263974,0206092,1,0,0,0,5708.06,41,30
82340,0206041,0,1,0,0,7457.53,18,45
79292,0206041,0,1,0,0,7457.53,22,34
20075,0208011,0,1,0,0,7139.34,27,41
122998,0208031,0,1,0,0,5745.98,59,43
49704,0208021,0,1,0,0,4981.36,60,52
26087,0208021,0,1,0,0,4981.36,34,41
196316,0208021,0,1,0,0,4981.36,61,37
105874,0208021,0,1,0,0,4981.36,23,19
49557,0208021,0,1,0,0,4981.36,30,41
262674,0208021,0,1,0,0,4981.36,39,45
47120,0208072,1,0,0,0,5604.61,18,43
52495,0208072,1,0,0,0,5604.61,31,39
52438,0208072,1,0,0,0,5604.61,19,42
47628,0208072,1,0,0,0,5604.61,20,44
58624,0208072,1,0,0,0,5604.61,25,37
122528,0208092,1,0,0,0,7670.97,17,42
79949,0208041,0,1,0,0,4657.28,54,27
89626,0208041,0,1,0,0,4657.28,17,25
79952,0208041,0,1,0,0,4657.28,73,32
52916,0208112,1,0,0,0,5486.86,30,41
9351,0208112,1,0,0,0,5486.86,28,31
9582,0208112,1,0,0,0,5486.86,16,45
90931,0208051,0,1,0,0,7329.85,34,53
10010,0262011,0,1,0,0,6732.13,54,23
17335,0262011,0,1,0,0,6732.13,61,36
6792,0262011,0,1,0,0,6732.13,45,36
4440,0262011,0,1,0,0,6732.13,105,44
6715,0262011,0,1,0,0,6732.13,128,42
4007,0262011,0,1,0,0,6732.13,64,42
8037,0262011,0,1,0,0,6732.13,60,47
8314,0262011,0,1,0,0,6732.13,49,40
7960,0262011,0,1,0,0,6732.13,49,45
109552,0262011,0,1,0,0,6732.13,74,46
3772,0262011,0,1,0,0,6732.13,32,24
133562,0262011,0,1,0,0,6732.13,20,26
63490,0209011,0,1,0,0,4521.56,72,48
63485,0209011,0,1,0,0,4521.56,42,34
104744,0209022,1,0,0,0,5901.24,13,38
87243,0209022,1,0,0,0,5901.24,20,39
59841,0209032,1,0,0,0,6392.68,15,35
73113,0209032,1,0,0,0,6392.68,13,42
56237,0209042,1,0,0,0,6102.72,17,41
262458,0209042,1,0,0,0,6102.72,18,49
91355,0209052,1,0,0,0,7444.39,44,40
110548,0209062,1,0,0,0,5113.91,37,42
110365,0209062,1,0,0,0,5113.91,11,46
12461,0209082,1,0,0,0,5845.09,14,39
84444,0210011,0,1,0,0,4649.48,44,41
